,year,config,Berth,Navi,Moni,NaviCrew,EngiCrew,Cook,crew_cost,store_cost,maintenance_cost,insurance_cost,general_cost,dock_cost,material_cost,integrate_cost,add_eq_cost,port_call,fuel_cost_ME,fuel_cost_AE,SCC_Capex,SCC_Opex,SCC_Personal,Mnt_in_port,subsidy,OPEX,CAPEX,VOYEX,AddCost,accident_berth,accident_navi,accident_moni
6,2030,Config6,1,2,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,639913.3731572636,102000,600000.0,1773760.0,280000.0,23444.0,11181.0,132889.0,0,0,2390000.0,1648580.3731572637,2653760.0,167514.0,96.0,51.536992781846294,32.0
7,2030,Config7,1,0,1,4,14,2,415800.0,289000,265550.0,289000,289000,289000,895333.6625,578118.6314450143,170000,600000.0,1840000.0,240800.0,23444.0,11181.0,132889.0,155250,0,1837350.0,1643452.2939450142,2680800.0,322764.0,96.0,78.0,18.04329286453815
8,2030,Config8,0,1,1,4,14,2,231525.0,289000,258850.0,289000,289000,289000,884000.325,529742.2555236461,170000,600000.0,1840000.0,229600.0,35166.0,16771.5,199333.5,155250,0,1646375.0,1583742.580523646,2669600.0,406521.0,96.0,64.76849639092315,18.04329286453815
9,2030,Config9,0,2,1,4,14,2,368550.0,289000,265550.0,289000,289000,289000,895333.6625,583365.8046022778,204000,600000.0,1773760.0,240800.0,46888.0,22362.0,265778.0,155250,0,1790100.0,1682699.4671022778,2614560.0,490278.0,96.0,51.536992781846294,18.04329286453815
10,2030,Config10,1,1,1,4,14,2,231525.0,289000,258850.0,289000,289000,289000,884000.325,620408.8555236461,204000,600000.0,1840000.0,229600.0,35166.0,16771.5,199333.5,155250,0,1646375.0,1708409.180523646,2669600.0,406521.0,96.0,64.76849639092315,18.04329286453815
11,2030,Config11,1,2,1,4,14,2,368550.0,289000,265550.0,289000,289000,289000,895333.6625,674032.4046022778,238000,600000.0,1773760.0,240800.0,46888.0,22362.0,265778.0,155250,0,1790100.0,1807366.0671022777,2614560.0,490278.0,96.0,51.536992781846294,18.04329286453815
0,2031,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2031,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,543999.6,34000,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1484666.6,2720000.0,0.0,96.0,78.0,32.0
2,2031,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,494181.6769655539,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1423515.3394655539,2708800.0,83757.0,96.0,63.81455292303251,32.0
3,2031,Config3,0,2,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,543530.3476811077,68000,600000.0,1773760.0,274400.0,23444.0,11181.0,132889.0,0,0,2294512.5,1512530.6789311077,2648160.0,167514.0,96.0,49.85410584606502,32.0
4,2031,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,481130.12160495855,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1501130.4466049585,2641600.0,322764.0,96.0,78.0,17.48482466010726
5,2031,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,584848.2769655539,68000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1548181.939465554,2708800.0,83757.0,96.0,63.81455292303251,32.0
6,2031,Config6,1,2,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,634196.9476811077,102000,600000.0,1773760.0,274400.0,23444.0,11181.0,132889.0,0,0,2294512.5,1637197.2789311078,2648160.0,167514.0,96.0,49.85410584606502,32.0
7,2031,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,571796.7216049585,170000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1625797.0466049584,2641600.0,322764.0,96.0,78.0,17.48482466010726
8,2031,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,521978.7985705124,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1564645.7860705124,2630400.0,406521.0,96.0,63.81455292303251,17.48482466010726
9,2031,Config9,0,2,1,4,14,2,276412.5,289000,238750.0,289000,289000,289000,878333.65625,571327.4692860662,204000,600000.0,1773760.0,196000.0,46888.0,22362.0,265778.0,155250,0,1671162.5,1653661.1255360662,2569760.0,490278.0,96.0,49.85410584606502,17.48482466010726
10,2031,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,612645.3985705124,204000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1689312.3860705122,2630400.0,406521.0,96.0,63.81455292303251,17.48482466010726
11,2031,Config11,1,2,1,4,14,2,276412.5,289000,238750.0,289000,289000,289000,878333.65625,661994.0692860662,238000,600000.0,1773760.0,196000.0,46888.0,22362.0,265778.0,155250,0,1671162.5,1778327.725536066,2569760.0,490278.0,96.0,49.85410584606502,17.48482466010726
0,2032,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2032,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,543999.6,34000,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1484666.6,2720000.0,0.0,96.0,78.0,32.0
2,2032,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,492085.11297083646,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1421418.7754708366,2708800.0,83757.0,96.0,63.110261562271475,32.0
3,2032,Config3,0,2,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,539337.2196916728,68000,600000.0,1773760.0,274400.0,23444.0,11181.0,132889.0,0,0,2294512.5,1508337.5509416729,2648160.0,167514.0,96.0,48.44552312454294,32.0
4,2032,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,480554.442105869,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1500554.767105869,2641600.0,322764.0,96.0,78.0,17.218870486219615
5,2032,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,582751.7129708364,68000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1546085.3754708364,2708800.0,83757.0,96.0,63.110261562271475,32.0
6,2032,Config6,1,2,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,630003.8196916728,102000,600000.0,1773760.0,274400.0,23444.0,11181.0,132889.0,0,0,2294512.5,1633004.1509416727,2648160.0,167514.0,96.0,48.44552312454294,32.0
7,2032,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,571221.042105869,170000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1625221.367105869,2641600.0,322764.0,96.0,78.0,17.218870486219615
8,2032,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,519306.55507670547,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1561973.5425767053,2630400.0,406521.0,96.0,63.110261562271475,17.218870486219615
9,2032,Config9,0,2,1,4,14,2,276412.5,289000,238750.0,289000,289000,289000,878333.65625,566558.6617975419,204000,600000.0,1773760.0,196000.0,46888.0,22362.0,265778.0,155250,0,1671162.5,1648892.318047542,2569760.0,490278.0,96.0,48.44552312454294,17.218870486219615
10,2032,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,609973.1550767055,204000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1686640.1425767054,2630400.0,406521.0,96.0,63.110261562271475,17.218870486219615
11,2032,Config11,1,2,1,4,14,2,276412.5,289000,238750.0,289000,289000,289000,878333.65625,657225.2617975419,238000,600000.0,1773760.0,196000.0,46888.0,22362.0,265778.0,155250,0,1671162.5,1773558.9180475418,2569760.0,490278.0,96.0,48.44552312454294,17.218870486219615
0,2033,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2033,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,543999.6,34000,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1484666.6,2720000.0,0.0,96.0,78.0,32.0
2,2033,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,490578.4965036154,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1419912.1590036154,2708800.0,83757.0,96.0,62.496108753570326,32.0
3,2033,Config3,0,2,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,536323.9867572307,68000,600000.0,1773760.0,274400.0,23444.0,11181.0,132889.0,0,0,2294512.5,1505324.3180072308,2648160.0,167514.0,96.0,47.21721750714064,32.0
4,2033,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,480041.91730252054,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1500042.2423025204,2641600.0,322764.0,96.0,78.0,16.98110231508114
5,2033,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,581245.0965036154,68000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1544578.7590036155,2708800.0,83757.0,96.0,62.496108753570326,32.0
6,2033,Config6,1,2,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,626990.5867572307,102000,600000.0,1773760.0,274400.0,23444.0,11181.0,132889.0,0,0,2294512.5,1629990.9180072309,2648160.0,167514.0,96.0,47.21721750714064,32.0
7,2033,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,570708.5173025206,170000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1624708.8423025205,2641600.0,322764.0,96.0,78.0,16.98110231508114
8,2033,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,517287.41380613594,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1559954.4013061358,2630400.0,406521.0,96.0,62.496108753570326,16.98110231508114
9,2033,Config9,0,2,1,4,14,2,276412.5,289000,238750.0,289000,289000,289000,878333.65625,563032.9040597513,204000,600000.0,1773760.0,196000.0,46888.0,22362.0,265778.0,155250,0,1671162.5,1645366.5603097514,2569760.0,490278.0,96.0,47.21721750714064,16.98110231508114
10,2033,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,607954.013806136,204000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1684621.001306136,2630400.0,406521.0,96.0,62.496108753570326,16.98110231508114
11,2033,Config11,1,2,1,4,14,2,276412.5,289000,238750.0,289000,289000,289000,878333.65625,653699.5040597513,238000,600000.0,1773760.0,196000.0,46888.0,22362.0,265778.0,155250,0,1671162.5,1770033.1603097513,2569760.0,490278.0,96.0,47.21721750714064,16.98110231508114
0,2034,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2034,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,543999.6,34000,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1484666.6,2720000.0,0.0,96.0,78.0,32.0
2,2034,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,489390.25921191036,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1418723.9217119103,2708800.0,83757.0,96.0,61.96341038064638,32.0
3,2034,Config3,0,2,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,533947.5121738206,68000,600000.0,1773760.0,274400.0,23444.0,11181.0,132889.0,0,0,2294512.5,1502947.8434238206,2648160.0,167514.0,96.0,46.151820761292754,32.0
4,2034,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,479571.9017321958,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1499572.2267321958,2641600.0,322764.0,96.0,78.0,16.76606998609341
5,2034,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,580056.8592119104,68000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1543390.5217119104,2708800.0,83757.0,96.0,61.96341038064638,32.0
6,2034,Config6,1,2,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,624614.1121738206,102000,600000.0,1773760.0,274400.0,23444.0,11181.0,132889.0,0,0,2294512.5,1627614.4434238207,2648160.0,167514.0,96.0,46.151820761292754,32.0
7,2034,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,570238.5017321958,170000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1624238.826732196,2641600.0,322764.0,96.0,78.0,16.76606998609341
8,2034,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,515629.1609441061,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1558296.148444106,2630400.0,406521.0,96.0,61.96341038064638,16.76606998609341
9,2034,Config9,0,2,1,4,14,2,276412.5,289000,238750.0,289000,289000,289000,878333.65625,560186.4139060165,204000,600000.0,1773760.0,196000.0,46888.0,22362.0,265778.0,155250,0,1671162.5,1642520.0701560164,2569760.0,490278.0,96.0,46.151820761292754,16.76606998609341
10,2034,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,606295.7609441062,204000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1682962.748444106,2630400.0,406521.0,96.0,61.96341038064638,16.76606998609341
11,2034,Config11,1,2,1,4,14,2,276412.5,289000,238750.0,289000,289000,289000,878333.65625,650853.0139060165,238000,600000.0,1773760.0,196000.0,46888.0,22362.0,265778.0,155250,0,1671162.5,1767186.6701560165,2569760.0,490278.0,96.0,46.151820761292754,16.76606998609341
0,2035,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2035,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,543999.6,34000,585000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1484666.6,2705000.0,0.0,95.775,78.0,32.0
2,2035,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,488428.4552824706,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1417762.1177824705,2708800.0,83757.0,96.0,61.32177788662267,32.0
3,2035,Config3,0,2,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,529190.5730649412,68000,600000.0,1773760.0,268800.0,23444.0,11181.0,132889.0,0,0,2199025.0,1492524.235564941,2642560.0,167514.0,96.0,45.09355577324535,32.0
4,2035,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,479145.85986211867,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1499146.1848621187,2641600.0,322764.0,96.0,78.0,16.570066644782628
5,2035,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,579095.0552824705,68000,585000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1542428.7177824704,2693800.0,83757.0,95.775,61.32177788662267,32.0
6,2035,Config6,1,2,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,619857.1730649412,102000,585000.0,1773760.0,268800.0,23444.0,11181.0,132889.0,0,0,2199025.0,1617190.8355649412,2627560.0,167514.0,95.775,45.09355577324535,32.0
7,2035,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,569812.4598621187,170000,585000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1623812.7848621188,2626600.0,322764.0,95.775,78.0,16.570066644782628
8,2035,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,514241.3151445892,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1556908.3026445892,2630400.0,406521.0,96.0,61.32177788662267,16.570066644782628
9,2035,Config9,0,2,1,4,14,2,184275.0,289000,235400.0,289000,289000,289000,872666.9874999999,555003.4329270599,204000,600000.0,1773760.0,190400.0,46888.0,22362.0,265778.0,155250,0,1575675.0,1631670.4204270598,2564160.0,490278.0,96.0,45.09355577324535,16.570066644782628
10,2035,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,604907.9151445893,204000,585000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1681574.902644589,2615400.0,406521.0,95.775,61.32177788662267,16.570066644782628
11,2035,Config11,1,2,1,4,14,2,184275.0,289000,235400.0,289000,289000,289000,872666.9874999999,645670.0329270599,238000,585000.0,1773760.0,190400.0,46888.0,22362.0,265778.0,155250,0,1575675.0,1756337.0204270598,2549160.0,490278.0,95.775,45.09355577324535,16.570066644782628
0,2036,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2036,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,505891.00459710514,34000,585000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1446558.004597105,2705000.0,0.0,71.21179121743872,78.0,32.0
2,2036,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,487623.54408402264,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1416957.2065840226,2708800.0,83757.0,96.0,60.91583137633034,32.0
3,2036,Config3,0,2,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,527580.7506680452,68000,600000.0,1773760.0,268800.0,23444.0,11181.0,132889.0,0,0,2199025.0,1490914.4131680452,2642560.0,167514.0,96.0,44.28166275266068,32.0
4,2036,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,478756.64662627276,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1498756.9716262727,2641600.0,322764.0,96.0,78.0,16.39019923426595
5,2036,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,540181.5486811278,68000,585000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1503515.211181128,2693800.0,83757.0,71.21179121743872,60.91583137633034,32.0
6,2036,Config6,1,2,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,580138.7552651505,102000,585000.0,1773760.0,268800.0,23444.0,11181.0,132889.0,0,0,2199025.0,1577472.4177651503,2627560.0,167514.0,71.21179121743872,44.28166275266068,32.0
7,2036,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,531314.651223378,170000,585000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1585314.976223378,2626600.0,322764.0,71.21179121743872,78.0,16.39019923426595
8,2036,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,513047.1907102954,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1555714.1782102953,2630400.0,406521.0,96.0,60.91583137633034,16.39019923426595
9,2036,Config9,0,2,1,4,14,2,184275.0,289000,235400.0,289000,289000,289000,872666.9874999999,553004.3972943181,204000,600000.0,1773760.0,190400.0,46888.0,22362.0,265778.0,155250,0,1575675.0,1629671.3847943181,2564160.0,490278.0,96.0,44.28166275266068,16.39019923426595
10,2036,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,565605.1953074007,204000,585000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1642272.1828074006,2615400.0,406521.0,71.21179121743872,60.91583137633034,16.39019923426595
11,2036,Config11,1,2,1,4,14,2,184275.0,289000,235400.0,289000,289000,289000,872666.9874999999,605562.4018914233,238000,585000.0,1773760.0,190400.0,46888.0,22362.0,265778.0,155250,0,1575675.0,1716229.3893914232,2549160.0,490278.0,71.21179121743872,44.28166275266068,16.39019923426595
0,2037,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2037,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,501160.29214607814,34000,585000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1441827.292146078,2705000.0,0.0,65.64295250002469,78.0,32.0
2,2037,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,486933.4243609351,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1416267.0868609352,2708800.0,83757.0,96.0,60.55601151723553,32.0
3,2037,Config3,0,2,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,526200.5112218702,68000,600000.0,1773760.0,268800.0,23444.0,11181.0,132889.0,0,0,2199025.0,1489534.1737218702,2642560.0,167514.0,96.0,43.562023034471075,32.0
4,2037,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,478398.7011512085,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1498399.0261512084,2641600.0,322764.0,96.0,78.0,16.224170807831186
5,2037,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,534760.7165070132,68000,585000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1498094.379007013,2693800.0,83757.0,65.64295250002469,60.55601151723553,32.0
6,2037,Config6,1,2,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,574027.8033679483,102000,585000.0,1773760.0,268800.0,23444.0,11181.0,132889.0,0,0,2199025.0,1571361.4658679483,2627560.0,167514.0,65.64295250002469,43.562023034471075,32.0
7,2037,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,526225.9932972867,170000,585000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1580226.3182972865,2626600.0,322764.0,65.64295250002469,78.0,16.224170807831186
8,2037,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,511999.12551214354,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1554666.1130121434,2630400.0,406521.0,96.0,60.55601151723553,16.224170807831186
9,2037,Config9,0,2,1,4,14,2,184275.0,289000,235400.0,289000,289000,289000,872666.9874999999,551266.2123730787,204000,600000.0,1773760.0,190400.0,46888.0,22362.0,265778.0,155250,0,1575675.0,1627933.1998730786,2564160.0,490278.0,96.0,43.562023034471075,16.224170807831186
10,2037,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,559826.4176582218,204000,585000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1636493.4051582217,2615400.0,406521.0,65.64295250002469,60.55601151723553,16.224170807831186
11,2037,Config11,1,2,1,4,14,2,184275.0,289000,235400.0,289000,289000,289000,872666.9874999999,599093.5045191569,238000,585000.0,1773760.0,190400.0,46888.0,22362.0,265778.0,155250,0,1575675.0,1709760.492019157,2549160.0,490278.0,65.64295250002469,43.562023034471075,16.224170807831186
0,2038,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2038,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,498577.8831050478,34000,585000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1439244.8831050477,2705000.0,0.0,62.33282103841642,78.0,32.0
2,2038,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,486330.7405555922,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1415664.4030555922,2708800.0,83757.0,96.0,60.23413913444504,32.0
3,2038,Config3,0,2,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,524995.1436111843,68000,600000.0,1773760.0,268800.0,23444.0,11181.0,132889.0,0,0,2199025.0,1488328.8061111844,2642560.0,167514.0,96.0,42.91827826889008,32.0
4,2038,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,478067.6140108422,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1498067.9390108422,2641600.0,322764.0,96.0,78.0,16.070130018849373
5,2038,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,531575.62366064,68000,585000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1494909.28616064,2693800.0,83757.0,62.33282103841642,60.23413913444504,32.0
6,2038,Config6,1,2,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,570240.0267162322,102000,585000.0,1773760.0,268800.0,23444.0,11181.0,132889.0,0,0,2199025.0,1567573.6892162322,2627560.0,167514.0,62.33282103841642,42.91827826889008,32.0
7,2038,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,523312.4971158901,170000,585000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1577312.82211589,2626600.0,322764.0,62.33282103841642,78.0,16.070130018849373
8,2038,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,511065.35456643446,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1553732.3420664344,2630400.0,406521.0,96.0,60.23413913444504,16.070130018849373
9,2038,Config9,0,2,1,4,14,2,184275.0,289000,235400.0,289000,289000,289000,872666.9874999999,549729.7576220267,204000,600000.0,1773760.0,190400.0,46888.0,22362.0,265778.0,155250,0,1575675.0,1626396.7451220267,2564160.0,490278.0,96.0,42.91827826889008,16.070130018849373
