,year,config,Berth,Navi,Moni,NaviCrew,EngiCrew,Cook,crew_cost,store_cost,maintenance_cost,insurance_cost,general_cost,dock_cost,material_cost,integrate_cost,add_eq_cost,port_call,fuel_cost_ME,fuel_cost_AE,SCC_Capex,SCC_Opex,SCC_Personal,Mnt_in_port,subsidy,OPEX,CAPEX,VOYEX,AddCost,accident_berth,accident_navi,accident_moni
3,2030,Config3,0,2,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,634666.2,68000,600000.0,1773760.0,280000.0,23444.0,11181.0,132889.0,0,0,2390000.0,1609333.2,2653760.0,167514.0,96.0,78.0,32.0
4,2030,Config4,0,0,1,4,14,2,415800.0,289000,289000.0,289000,289000,289000,906667.0,543999.6,136000,600000.0,1840000.0,280000.0,23444.0,11181.0,132889.0,155250,0,1860800.0,1586666.6,2720000.0,322764.0,96.0,78.0,32.0
5,2030,Config5,1,1,0,4,14,2,898931.25,289000,287325.0,289000,289000,289000,903833.665625,595932.1113925016,68000,585000.0,1840000.0,277200.0,11722.0,5590.5,66444.5,0,0,2342256.25,1567765.7770175016,2702200.0,83757.0,27.623875976309726,78.0,32.0
6,2030,Config6,1,2,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,688015.3770175016,102000,585000.0,1773760.0,280000.0,23444.0,11181.0,132889.0,0,0,2390000.0,1696682.3770175017,2638760.0,167514.0,27.623875976309726,78.0,32.0
7,2030,Config7,1,0,1,4,14,2,415800.0,289000,289000.0,289000,289000,289000,906667.0,597348.7770175016,170000,585000.0,1840000.0,280000.0,23444.0,11181.0,132889.0,155250,0,1860800.0,1674015.7770175016,2705000.0,322764.0,27.623875976309726,78.0,32.0
8,2030,Config8,0,1,1,4,14,2,369731.25,289000,287325.0,289000,289000,289000,903833.665625,633249.5343749999,170000,600000.0,1840000.0,277200.0,35166.0,16771.5,199333.5,155250,0,1813056.25,1707083.2,2717200.0,406521.0,96.0,78.0,32.0
9,2030,Config9,0,2,1,4,14,2,368550.0,289000,289000.0,289000,289000,289000,906667.0,725332.7999999999,204000,600000.0,1773760.0,280000.0,46888.0,22362.0,265778.0,155250,0,1813550.0,1835999.7999999998,2653760.0,490278.0,96.0,78.0,32.0
10,2030,Config10,1,1,1,4,14,2,369731.25,289000,287325.0,289000,289000,289000,903833.665625,686598.7113925016,204000,585000.0,1840000.0,277200.0,35166.0,16771.5,199333.5,155250,0,1813056.25,1794432.3770175017,2702200.0,406521.0,27.623875976309726,78.0,32.0
11,2030,Config11,1,2,1,4,14,2,368550.0,289000,289000.0,289000,289000,289000,906667.0,778681.9770175016,238000,585000.0,1773760.0,280000.0,46888.0,22362.0,265778.0,155250,0,1813550.0,1923348.9770175016,2638760.0,490278.0,27.623875976309726,78.0,32.0
0,2031,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2031,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,505510.10245783144,34000,570000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1446177.1024578314,2690000.0,0.0,25.415736777159406,78.0,32.0
2,2031,Config2,0,1,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,541166.2687499999,34000,600000.0,1840000.0,274400.0,11722.0,5590.5,66444.5,0,0,2294512.5,1476166.6,2714400.0,83757.0,96.0,78.0,32.0
3,2031,Config3,0,2,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,634666.2,68000,600000.0,1773760.0,280000.0,23444.0,11181.0,132889.0,0,0,2390000.0,1609333.2,2653760.0,167514.0,96.0,78.0,32.0
4,2031,Config4,0,0,1,4,14,2,415800.0,289000,289000.0,289000,289000,289000,906667.0,543999.6,136000,600000.0,1840000.0,280000.0,23444.0,11181.0,132889.0,155250,0,1860800.0,1586666.6,2720000.0,322764.0,96.0,78.0,32.0
5,2031,Config5,1,1,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,593343.3712078314,68000,570000.0,1840000.0,274400.0,11722.0,5590.5,66444.5,0,0,2294512.5,1562343.7024578315,2684400.0,83757.0,25.415736777159406,78.0,32.0
6,2031,Config6,1,2,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,686843.3024578315,102000,570000.0,1773760.0,280000.0,23444.0,11181.0,132889.0,0,0,2390000.0,1695510.3024578313,2623760.0,167514.0,25.415736777159406,78.0,32.0
7,2031,Config7,1,0,1,4,14,2,415800.0,289000,289000.0,289000,289000,289000,906667.0,596176.7024578315,170000,570000.0,1840000.0,280000.0,23444.0,11181.0,132889.0,155250,0,1860800.0,1672843.7024578315,2690000.0,322764.0,25.415736777159406,78.0,32.0
8,2031,Config8,0,1,1,4,14,2,323662.5,289000,285650.0,289000,289000,289000,901000.33125,631832.8687499999,170000,600000.0,1840000.0,274400.0,35166.0,16771.5,199333.5,155250,0,1765312.5,1702833.2,2714400.0,406521.0,96.0,78.0,32.0
9,2031,Config9,0,2,1,4,14,2,368550.0,289000,289000.0,289000,289000,289000,906667.0,725332.7999999999,204000,600000.0,1773760.0,280000.0,46888.0,22362.0,265778.0,155250,0,1813550.0,1835999.7999999998,2653760.0,490278.0,96.0,78.0,32.0
10,2031,Config10,1,1,1,4,14,2,323662.5,289000,285650.0,289000,289000,289000,901000.33125,684009.9712078314,204000,570000.0,1840000.0,274400.0,35166.0,16771.5,199333.5,155250,0,1765312.5,1789010.3024578313,2684400.0,406521.0,25.415736777159406,78.0,32.0
11,2031,Config11,1,2,1,4,14,2,368550.0,289000,289000.0,289000,289000,289000,906667.0,777509.9024578314,238000,570000.0,1773760.0,280000.0,46888.0,22362.0,265778.0,155250,0,1813550.0,1922176.9024578314,2623760.0,490278.0,25.415736777159406,78.0,32.0
0,2032,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2032,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,504570.8243358442,34000,570000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1445237.8243358443,2690000.0,0.0,23.7634858955985,78.0,32.0
2,2032,Config2,0,1,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,541166.2687499999,34000,600000.0,1840000.0,274400.0,11722.0,5590.5,66444.5,0,0,2294512.5,1476166.6,2714400.0,83757.0,96.0,78.0,32.0
3,2032,Config3,0,2,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,634666.2,68000,600000.0,1773760.0,280000.0,23444.0,11181.0,132889.0,0,0,2390000.0,1609333.2,2653760.0,167514.0,96.0,78.0,32.0
4,2032,Config4,0,0,1,4,14,2,415800.0,289000,289000.0,289000,289000,289000,906667.0,543999.6,136000,600000.0,1840000.0,280000.0,23444.0,11181.0,132889.0,155250,0,1860800.0,1586666.6,2720000.0,322764.0,96.0,78.0,32.0
5,2032,Config5,1,1,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,592404.0930858442,68000,570000.0,1840000.0,274400.0,11722.0,5590.5,66444.5,0,0,2294512.5,1561404.4243358443,2684400.0,83757.0,23.7634858955985,78.0,32.0
6,2032,Config6,1,2,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,685904.0243358442,102000,570000.0,1773760.0,280000.0,23444.0,11181.0,132889.0,0,0,2390000.0,1694571.0243358442,2623760.0,167514.0,23.7634858955985,78.0,32.0
7,2032,Config7,1,0,1,4,14,2,415800.0,289000,289000.0,289000,289000,289000,906667.0,595237.4243358442,170000,570000.0,1840000.0,280000.0,23444.0,11181.0,132889.0,155250,0,1860800.0,1671904.4243358443,2690000.0,322764.0,23.7634858955985,78.0,32.0
8,2032,Config8,0,1,1,4,14,2,323662.5,289000,285650.0,289000,289000,289000,901000.33125,631832.8687499999,170000,600000.0,1840000.0,274400.0,35166.0,16771.5,199333.5,155250,0,1765312.5,1702833.2,2714400.0,406521.0,96.0,78.0,32.0
9,2032,Config9,0,2,1,4,14,2,368550.0,289000,289000.0,289000,289000,289000,906667.0,725332.7999999999,204000,600000.0,1773760.0,280000.0,46888.0,22362.0,265778.0,155250,0,1813550.0,1835999.7999999998,2653760.0,490278.0,96.0,78.0,32.0
10,2032,Config10,1,1,1,4,14,2,323662.5,289000,285650.0,289000,289000,289000,901000.33125,683070.6930858442,204000,570000.0,1840000.0,274400.0,35166.0,16771.5,199333.5,155250,0,1765312.5,1788071.0243358442,2684400.0,406521.0,23.7634858955985,78.0,32.0
11,2032,Config11,1,2,1,4,14,2,368550.0,289000,289000.0,289000,289000,289000,906667.0,776570.6243358442,238000,570000.0,1773760.0,280000.0,46888.0,22362.0,265778.0,155250,0,1813550.0,1921237.624335844,2623760.0,490278.0,23.7634858955985,78.0,32.0
0,2033,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2033,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,503789.44152349513,34000,570000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1444456.4415234951,2690000.0,0.0,22.43587771903555,78.0,32.0
2,2033,Config2,0,1,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,541166.2687499999,34000,600000.0,1840000.0,274400.0,11722.0,5590.5,66444.5,0,0,2294512.5,1476166.6,2714400.0,83757.0,96.0,78.0,32.0
3,2033,Config3,0,2,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,634666.2,68000,600000.0,1773760.0,280000.0,23444.0,11181.0,132889.0,0,0,2390000.0,1609333.2,2653760.0,167514.0,96.0,78.0,32.0
4,2033,Config4,0,0,1,4,14,2,415800.0,289000,289000.0,289000,289000,289000,906667.0,543999.6,136000,600000.0,1840000.0,280000.0,23444.0,11181.0,132889.0,155250,0,1860800.0,1586666.6,2720000.0,322764.0,96.0,78.0,32.0
5,2033,Config5,1,1,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,591622.7102734951,68000,570000.0,1840000.0,274400.0,11722.0,5590.5,66444.5,0,0,2294512.5,1560623.0415234952,2684400.0,83757.0,22.43587771903555,78.0,32.0
6,2033,Config6,1,2,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,685122.6415234951,102000,570000.0,1773760.0,280000.0,23444.0,11181.0,132889.0,0,0,2390000.0,1693789.641523495,2623760.0,167514.0,22.43587771903555,78.0,32.0
7,2033,Config7,1,0,1,4,14,2,415800.0,289000,289000.0,289000,289000,289000,906667.0,594456.0415234951,170000,570000.0,1840000.0,280000.0,23444.0,11181.0,132889.0,155250,0,1860800.0,1671123.0415234952,2690000.0,322764.0,22.43587771903555,78.0,32.0
8,2033,Config8,0,1,1,4,14,2,323662.5,289000,285650.0,289000,289000,289000,901000.33125,631832.8687499999,170000,600000.0,1840000.0,274400.0,35166.0,16771.5,199333.5,155250,0,1765312.5,1702833.2,2714400.0,406521.0,96.0,78.0,32.0
9,2033,Config9,0,2,1,4,14,2,368550.0,289000,289000.0,289000,289000,289000,906667.0,725332.7999999999,204000,600000.0,1773760.0,280000.0,46888.0,22362.0,265778.0,155250,0,1813550.0,1835999.7999999998,2653760.0,490278.0,96.0,78.0,32.0
10,2033,Config10,1,1,1,4,14,2,323662.5,289000,285650.0,289000,289000,289000,901000.33125,682289.310273495,204000,570000.0,1840000.0,274400.0,35166.0,16771.5,199333.5,155250,0,1765312.5,1787289.641523495,2684400.0,406521.0,22.43587771903555,78.0,32.0
11,2033,Config11,1,2,1,4,14,2,368550.0,289000,289000.0,289000,289000,289000,906667.0,775789.2415234951,238000,570000.0,1773760.0,280000.0,46888.0,22362.0,265778.0,155250,0,1813550.0,1920456.241523495,2623760.0,490278.0,22.43587771903555,78.0,32.0
0,2034,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2034,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,503109.5422286663,34000,570000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1443776.5422286664,2690000.0,0.0,21.33436564334504,78.0,32.0
2,2034,Config2,0,1,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,541166.2687499999,34000,600000.0,1840000.0,274400.0,11722.0,5590.5,66444.5,0,0,2294512.5,1476166.6,2714400.0,83757.0,96.0,78.0,32.0
3,2034,Config3,0,2,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,634666.2,68000,600000.0,1773760.0,280000.0,23444.0,11181.0,132889.0,0,0,2390000.0,1609333.2,2653760.0,167514.0,96.0,78.0,32.0
4,2034,Config4,0,0,1,4,14,2,415800.0,289000,289000.0,289000,289000,289000,906667.0,543999.6,136000,600000.0,1840000.0,280000.0,23444.0,11181.0,132889.0,155250,0,1860800.0,1586666.6,2720000.0,322764.0,96.0,78.0,32.0
5,2034,Config5,1,1,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,590942.8109786662,68000,570000.0,1840000.0,274400.0,11722.0,5590.5,66444.5,0,0,2294512.5,1559943.1422286662,2684400.0,83757.0,21.33436564334504,78.0,32.0
6,2034,Config6,1,2,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,684442.7422286662,102000,570000.0,1773760.0,280000.0,23444.0,11181.0,132889.0,0,0,2390000.0,1693109.7422286663,2623760.0,167514.0,21.33436564334504,78.0,32.0
7,2034,Config7,1,0,1,4,14,2,415800.0,289000,289000.0,289000,289000,289000,906667.0,593776.1422286662,170000,570000.0,1840000.0,280000.0,23444.0,11181.0,132889.0,155250,0,1860800.0,1670443.1422286662,2690000.0,322764.0,21.33436564334504,78.0,32.0
8,2034,Config8,0,1,1,4,14,2,323662.5,289000,285650.0,289000,289000,289000,901000.33125,631832.8687499999,170000,600000.0,1840000.0,274400.0,35166.0,16771.5,199333.5,155250,0,1765312.5,1702833.2,2714400.0,406521.0,96.0,78.0,32.0
9,2034,Config9,0,2,1,4,14,2,368550.0,289000,289000.0,289000,289000,289000,906667.0,725332.7999999999,204000,600000.0,1773760.0,280000.0,46888.0,22362.0,265778.0,155250,0,1813550.0,1835999.7999999998,2653760.0,490278.0,96.0,78.0,32.0
10,2034,Config10,1,1,1,4,14,2,323662.5,289000,285650.0,289000,289000,289000,901000.33125,681609.4109786662,204000,570000.0,1840000.0,274400.0,35166.0,16771.5,199333.5,155250,0,1765312.5,1786609.7422286663,2684400.0,406521.0,21.33436564334504,78.0,32.0
11,2034,Config11,1,2,1,4,14,2,368550.0,289000,289000.0,289000,289000,289000,906667.0,775109.3422286662,238000,570000.0,1773760.0,280000.0,46888.0,22362.0,265778.0,155250,0,1813550.0,1919776.3422286662,2623760.0,490278.0,21.33436564334504,78.0,32.0
0,2035,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2035,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,502518.54747245193,34000,540000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1443185.5474724518,2660000.0,0.0,20.30438008752136,78.0,32.0
2,2035,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,538332.9375,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1467666.6,2708800.0,83757.0,96.0,78.0,32.0
3,2035,Config3,0,2,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,634666.2,68000,600000.0,1773760.0,280000.0,23444.0,11181.0,132889.0,0,0,2390000.0,1609333.2,2653760.0,167514.0,96.0,78.0,32.0
4,2035,Config4,0,0,1,4,14,2,415800.0,289000,277275.0,289000,289000,289000,901000.33125,541166.2687499999,136000,600000.0,1840000.0,260400.0,23444.0,11181.0,132889.0,155250,0,1849075.0,1578166.6,2700400.0,322764.0,96.0,78.0,31.775
5,2035,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,587518.4849724519,68000,540000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1550852.147472452,2648800.0,83757.0,20.30438008752136,78.0,32.0
6,2035,Config6,1,2,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,683851.7474724519,102000,540000.0,1773760.0,280000.0,23444.0,11181.0,132889.0,0,0,2390000.0,1692518.747472452,2593760.0,167514.0,20.30438008752136,78.0,32.0
7,2035,Config7,1,0,1,4,14,2,415800.0,289000,277275.0,289000,289000,289000,901000.33125,590351.8162224519,170000,540000.0,1840000.0,260400.0,23444.0,11181.0,132889.0,155250,0,1849075.0,1661352.147472452,2640400.0,322764.0,20.30438008752136,78.0,31.775
8,2035,Config8,0,1,1,4,14,2,231525.0,289000,270575.0,289000,289000,289000,889666.99375,626166.2062499999,170000,600000.0,1840000.0,249200.0,35166.0,16771.5,199333.5,155250,0,1658100.0,1685833.2,2689200.0,406521.0,96.0,78.0,31.775
9,2035,Config9,0,2,1,4,14,2,368550.0,289000,277275.0,289000,289000,289000,901000.33125,722499.4687499999,204000,600000.0,1773760.0,260400.0,46888.0,22362.0,265778.0,155250,0,1801825.0,1827499.7999999998,2634160.0,490278.0,96.0,78.0,31.775
10,2035,Config10,1,1,1,4,14,2,231525.0,289000,270575.0,289000,289000,289000,889666.99375,675351.7537224519,204000,540000.0,1840000.0,249200.0,35166.0,16771.5,199333.5,155250,0,1658100.0,1769018.747472452,2629200.0,406521.0,20.30438008752136,78.0,31.775
11,2035,Config11,1,2,1,4,14,2,368550.0,289000,277275.0,289000,289000,289000,901000.33125,771685.0162224518,238000,540000.0,1773760.0,260400.0,46888.0,22362.0,265778.0,155250,0,1801825.0,1910685.3474724519,2574160.0,490278.0,20.30438008752136,78.0,31.775
0,2036,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2036,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,501996.6047773162,34000,540000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1442663.604777316,2660000.0,0.0,19.50262920188209,78.0,32.0
2,2036,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,512997.8544920778,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1442331.5169920777,2708800.0,83757.0,96.0,59.249552601010365,32.0
3,2036,Config3,0,2,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,583996.0339841555,68000,600000.0,1773760.0,280000.0,23444.0,11181.0,132889.0,0,0,2390000.0,1558663.0339841554,2653760.0,167514.0,96.0,40.49910520202073,32.0
4,2036,Config4,0,0,1,4,14,2,415800.0,289000,277275.0,289000,289000,289000,901000.33125,511572.3512011965,136000,600000.0,1840000.0,260400.0,23444.0,11181.0,132889.0,155250,0,1849075.0,1548572.6824511965,2700400.0,322764.0,96.0,78.0,14.417331703368125
5,2036,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,561661.4592693939,68000,540000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1524995.1217693938,2648800.0,83757.0,19.50262920188209,59.249552601010365,32.0
6,2036,Config6,1,2,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,632659.6387614717,102000,540000.0,1773760.0,280000.0,23444.0,11181.0,132889.0,0,0,2390000.0,1641326.6387614717,2593760.0,167514.0,19.50262920188209,40.49910520202073,32.0
7,2036,Config7,1,0,1,4,14,2,415800.0,289000,277275.0,289000,289000,289000,901000.33125,560235.9559785126,170000,540000.0,1840000.0,260400.0,23444.0,11181.0,132889.0,155250,0,1849075.0,1631236.2872285126,2640400.0,322764.0,19.50262920188209,78.0,14.417331703368125
8,2036,Config8,0,1,1,4,14,2,231525.0,289000,270575.0,289000,289000,289000,889666.99375,571237.2056932742,170000,600000.0,1840000.0,249200.0,35166.0,16771.5,199333.5,155250,0,1658100.0,1630904.1994432742,2689200.0,406521.0,96.0,59.249552601010365,14.417331703368125
9,2036,Config9,0,2,1,4,14,2,368550.0,289000,277275.0,289000,289000,289000,901000.33125,642235.385185352,204000,600000.0,1773760.0,260400.0,46888.0,22362.0,265778.0,155250,0,1801825.0,1747235.7164353519,2634160.0,490278.0,96.0,40.49910520202073,14.417331703368125
10,2036,Config10,1,1,1,4,14,2,231525.0,289000,270575.0,289000,289000,289000,889666.99375,619900.8104705904,204000,540000.0,1840000.0,249200.0,35166.0,16771.5,199333.5,155250,0,1658100.0,1713567.8042205903,2629200.0,406521.0,19.50262920188209,59.249552601010365,14.417331703368125
11,2036,Config11,1,2,1,4,14,2,368550.0,289000,277275.0,289000,289000,289000,901000.33125,690898.989962668,238000,540000.0,1773760.0,260400.0,46888.0,22362.0,265778.0,155250,0,1801825.0,1829899.321212668,2574160.0,490278.0,19.50262920188209,40.49910520202073,14.417331703368125
0,2037,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2037,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,501529.78082479665,34000,540000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1442196.7808247968,2660000.0,0.0,18.801334700848763,78.0,32.0
2,2037,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,508739.0199511965,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1438072.6824511965,2708800.0,83757.0,96.0,55.33820219932802,32.0
3,2037,Config3,0,2,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,575478.364902393,68000,600000.0,1773760.0,280000.0,23444.0,11181.0,132889.0,0,0,2390000.0,1550145.364902393,2653760.0,167514.0,96.0,32.67640439865604,32.0
4,2037,Config4,0,0,1,4,14,2,415800.0,289000,277275.0,289000,289000,289000,901000.33125,507537.5792650242,136000,600000.0,1840000.0,260400.0,23444.0,11181.0,132889.0,155250,0,1849075.0,1544537.9105150243,2700400.0,322764.0,96.0,78.0,11.603297170876768
5,2037,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,556935.8007759931,68000,540000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1520269.4632759932,2648800.0,83757.0,18.801334700848763,55.33820219932802,32.0
6,2037,Config6,1,2,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,623675.1457271896,102000,540000.0,1773760.0,280000.0,23444.0,11181.0,132889.0,0,0,2390000.0,1632342.1457271897,2593760.0,167514.0,18.801334700848763,32.67640439865604,32.0
7,2037,Config7,1,0,1,4,14,2,415800.0,289000,277275.0,289000,289000,289000,901000.33125,555734.3600898208,170000,540000.0,1840000.0,260400.0,23444.0,11181.0,132889.0,155250,0,1849075.0,1626734.6913398209,2640400.0,322764.0,18.801334700848763,78.0,11.603297170876768
8,2037,Config8,0,1,1,4,14,2,231525.0,289000,270575.0,289000,289000,289000,889666.99375,562943.5992162207,170000,600000.0,1840000.0,249200.0,35166.0,16771.5,199333.5,155250,0,1658100.0,1622610.5929662208,2689200.0,406521.0,96.0,55.33820219932802,11.603297170876768
9,2037,Config9,0,2,1,4,14,2,368550.0,289000,277275.0,289000,289000,289000,901000.33125,629682.9441674171,204000,600000.0,1773760.0,260400.0,46888.0,22362.0,265778.0,155250,0,1801825.0,1734683.2754174173,2634160.0,490278.0,96.0,32.67640439865604,11.603297170876768
10,2037,Config10,1,1,1,4,14,2,231525.0,289000,270575.0,289000,289000,289000,889666.99375,611140.3800410173,204000,540000.0,1840000.0,249200.0,35166.0,16771.5,199333.5,155250,0,1658100.0,1704807.3737910173,2629200.0,406521.0,18.801334700848763,55.33820219932802,11.603297170876768
11,2037,Config11,1,2,1,4,14,2,368550.0,289000,277275.0,289000,289000,289000,901000.33125,677879.7249922138,238000,540000.0,1773760.0,260400.0,46888.0,22362.0,265778.0,155250,0,1801825.0,1816880.0562422138,2574160.0,490278.0,18.801334700848763,32.67640439865604,11.603297170876768
0,2038,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2038,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,501107.930898301,34000,540000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1441774.930898301,2660000.0,0.0,18.18075775949934,78.0,32.0
2,2038,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,504704.24801502423,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1434037.9105150243,2708800.0,83757.0,96.0,52.811845651986644,32.0
3,2038,Config3,0,2,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,567408.8210300484,68000,600000.0,1773760.0,280000.0,23444.0,11181.0,132889.0,0,0,2390000.0,1542075.8210300484,2653760.0,167514.0,96.0,27.62369130397328,32.0
4,2038,Config4,0,0,1,4,14,2,415800.0,289000,277275.0,289000,289000,289000,901000.33125,505288.9064369291,136000,600000.0,1840000.0,260400.0,23444.0,11181.0,132889.0,155250,0,1849075.0,1542289.237686929,2700400.0,322764.0,96.0,78.0,10.107828954195995
5,2038,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,552479.1789133253,68000,540000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1515812.8414133252,2648800.0,83757.0,18.18075775949934,52.811845651986644,32.0
6,2038,Config6,1,2,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,615183.7519283495,102000,540000.0,1773760.0,280000.0,23444.0,11181.0,132889.0,0,0,2390000.0,1623850.7519283495,2593760.0,167514.0,18.18075775949934,27.62369130397328,32.0
7,2038,Config7,1,0,1,4,14,2,415800.0,289000,277275.0,289000,289000,289000,901000.33125,553063.8373352301,170000,540000.0,1840000.0,260400.0,23444.0,11181.0,132889.0,155250,0,1849075.0,1624064.1685852301,2640400.0,322764.0,18.18075775949934,78.0,10.107828954195995
8,2038,Config8,0,1,1,4,14,2,231525.0,289000,270575.0,289000,289000,289000,889666.99375,556660.1544519532,170000,600000.0,1840000.0,249200.0,35166.0,16771.5,199333.5,155250,0,1658100.0,1616327.1482019532,2689200.0,406521.0,96.0,52.811845651986644,10.107828954195995
