,year,config,Berth,Navi,Moni,NaviCrew,EngiCrew,Cook,crew_cost,store_cost,maintenance_cost,insurance_cost,general_cost,dock_cost,material_cost,integrate_cost,add_eq_cost,port_call,fuel_cost_ME,fuel_cost_AE,SCC_Capex,SCC_Opex,SCC_Personal,Mnt_in_port,subsidy,OPEX,CAPEX,VOYEX,AddCost,accident_berth,accident_navi,accident_moni
7,2030,Config7,1,0,1,4,14,2,415800.0,289000,265550.0,289000,289000,289000,895333.6625,581944.964678013,170000,600000.0,1840000.0,240800.0,23444.0,11181.0,132889.0,155250,0,1837350.0,1647278.6271780129,2680800.0,322764.0,96.0,78.0,19.792995874491194
8,2030,Config8,0,1,1,4,14,2,231525.0,289000,258850.0,289000,289000,289000,884000.325,533568.5887566449,170000,600000.0,1840000.0,229600.0,35166.0,16771.5,199333.5,155250,0,1646375.0,1587568.9137566448,2669600.0,406521.0,96.0,64.76849639092315,19.792995874491194
9,2030,Config9,0,2,1,4,14,2,368550.0,289000,265550.0,289000,289000,289000,895333.6625,587192.1378352767,204000,600000.0,1773760.0,240800.0,46888.0,22362.0,265778.0,155250,0,1790100.0,1686525.8003352766,2614560.0,490278.0,96.0,51.536992781846294,19.792995874491194
10,2030,Config10,1,1,1,4,14,2,231525.0,289000,258850.0,289000,289000,289000,884000.325,624235.1887566448,204000,600000.0,1840000.0,229600.0,35166.0,16771.5,199333.5,155250,0,1646375.0,1712235.513756645,2669600.0,406521.0,96.0,64.76849639092315,19.792995874491194
11,2030,Config11,1,2,1,4,14,2,368550.0,289000,265550.0,289000,289000,289000,895333.6625,677858.7378352766,238000,600000.0,1773760.0,240800.0,46888.0,22362.0,265778.0,155250,0,1790100.0,1811192.4003352765,2614560.0,490278.0,96.0,51.536992781846294,19.792995874491194
0,2031,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2031,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,543999.6,34000,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1484666.6,2720000.0,0.0,96.0,78.0,32.0
2,2031,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,494181.6769655539,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1423515.3394655539,2708800.0,83757.0,96.0,63.81455292303251,32.0
3,2031,Config3,0,2,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,543530.3476811077,68000,600000.0,1773760.0,274400.0,23444.0,11181.0,132889.0,0,0,2294512.5,1512530.6789311077,2648160.0,167514.0,96.0,49.85410584606502,32.0
4,2031,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,484294.99902227754,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1504295.3240222775,2641600.0,322764.0,96.0,78.0,18.927244562004883
5,2031,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,584848.2769655539,68000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1548181.939465554,2708800.0,83757.0,96.0,63.81455292303251,32.0
6,2031,Config6,1,2,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,634196.9476811077,102000,600000.0,1773760.0,274400.0,23444.0,11181.0,132889.0,0,0,2294512.5,1637197.2789311078,2648160.0,167514.0,96.0,49.85410584606502,32.0
7,2031,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,574961.5990222776,170000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1628961.9240222776,2641600.0,322764.0,96.0,78.0,18.927244562004883
8,2031,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,525143.6759878314,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1567810.6634878314,2630400.0,406521.0,96.0,63.81455292303251,18.927244562004883
9,2031,Config9,0,2,1,4,14,2,276412.5,289000,238750.0,289000,289000,289000,878333.65625,574492.3467033852,204000,600000.0,1773760.0,196000.0,46888.0,22362.0,265778.0,155250,0,1671162.5,1656826.0029533852,2569760.0,490278.0,96.0,49.85410584606502,18.927244562004883
10,2031,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,615810.2759878314,204000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1692477.2634878312,2630400.0,406521.0,96.0,63.81455292303251,18.927244562004883
11,2031,Config11,1,2,1,4,14,2,276412.5,289000,238750.0,289000,289000,289000,878333.65625,665158.9467033852,238000,600000.0,1773760.0,196000.0,46888.0,22362.0,265778.0,155250,0,1671162.5,1781492.602953385,2569760.0,490278.0,96.0,49.85410584606502,18.927244562004883
0,2032,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2032,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,543999.6,34000,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1484666.6,2720000.0,0.0,96.0,78.0,32.0
2,2032,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,493034.2201849148,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1422367.8826849149,2708800.0,83757.0,96.0,63.194764864158614,32.0
3,2032,Config3,0,2,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,541235.4341198296,68000,600000.0,1773760.0,274400.0,23444.0,11181.0,132889.0,0,0,2294512.5,1510235.7653698297,2648160.0,167514.0,96.0,48.61452972831723,32.0
4,2032,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,483247.8894506162,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1503248.2144506162,2641600.0,322764.0,96.0,78.0,18.456110653242146
5,2032,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,583700.8201849149,68000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1547034.482684915,2708800.0,83757.0,96.0,63.194764864158614,32.0
6,2032,Config6,1,2,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,631902.0341198295,102000,600000.0,1773760.0,274400.0,23444.0,11181.0,132889.0,0,0,2294512.5,1634902.3653698296,2648160.0,167514.0,96.0,48.61452972831723,32.0
7,2032,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,573914.4894506163,170000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1627914.8144506162,2641600.0,322764.0,96.0,78.0,18.456110653242146
8,2032,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,522949.10963553103,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1565616.097135531,2630400.0,406521.0,96.0,63.194764864158614,18.456110653242146
9,2032,Config9,0,2,1,4,14,2,276412.5,289000,238750.0,289000,289000,289000,878333.65625,571150.3235704459,204000,600000.0,1773760.0,196000.0,46888.0,22362.0,265778.0,155250,0,1671162.5,1653483.9798204459,2569760.0,490278.0,96.0,48.61452972831723,18.456110653242146
10,2032,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,613615.7096355311,204000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1690282.6971355309,2630400.0,406521.0,96.0,63.194764864158614,18.456110653242146
11,2032,Config11,1,2,1,4,14,2,276412.5,289000,238750.0,289000,289000,289000,878333.65625,661816.9235704459,238000,600000.0,1773760.0,196000.0,46888.0,22362.0,265778.0,155250,0,1671162.5,1778150.5798204457,2569760.0,490278.0,96.0,48.61452972831723,18.456110653242146
0,2033,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2033,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,543999.6,34000,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1484666.6,2720000.0,0.0,96.0,78.0,32.0
2,2033,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,492085.11297083646,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1421418.7754708366,2708800.0,83757.0,96.0,62.67677314051516,32.0
3,2033,Config3,0,2,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,539337.2196916728,68000,600000.0,1773760.0,274400.0,23444.0,11181.0,132889.0,0,0,2294512.5,1508337.5509416729,2648160.0,167514.0,96.0,47.57854628103031,32.0
4,2033,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,482382.33736581745,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1502382.6623658175,2641600.0,322764.0,96.0,78.0,18.06248622440955
5,2033,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,582751.7129708364,68000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1546085.3754708364,2708800.0,83757.0,96.0,62.67677314051516,32.0
6,2033,Config6,1,2,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,630003.8196916728,102000,600000.0,1773760.0,274400.0,23444.0,11181.0,132889.0,0,0,2294512.5,1633004.1509416727,2648160.0,167514.0,96.0,47.57854628103031,32.0
7,2033,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,573048.9373658175,170000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1627049.2623658176,2641600.0,322764.0,96.0,78.0,18.06248622440955
8,2033,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,521134.4503366539,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1563801.4378366538,2630400.0,406521.0,96.0,62.67677314051516,18.06248622440955
9,2033,Config9,0,2,1,4,14,2,276412.5,289000,238750.0,289000,289000,289000,878333.65625,568386.5570574903,204000,600000.0,1773760.0,196000.0,46888.0,22362.0,265778.0,155250,0,1671162.5,1650720.2133074903,2569760.0,490278.0,96.0,47.57854628103031,18.06248622440955
10,2033,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,611801.050336654,204000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1688468.0378366539,2630400.0,406521.0,96.0,62.67677314051516,18.06248622440955
11,2033,Config11,1,2,1,4,14,2,276412.5,289000,238750.0,289000,289000,289000,878333.65625,659053.1570574903,238000,600000.0,1773760.0,196000.0,46888.0,22362.0,265778.0,155250,0,1671162.5,1775386.8133074902,2569760.0,490278.0,96.0,47.57854628103031,18.06248622440955
0,2034,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2034,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,543999.6,34000,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1484666.6,2720000.0,0.0,96.0,78.0,32.0
2,2034,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,491263.414538318,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1420597.077038318,2708800.0,83757.0,96.0,62.23216221436154,32.0
3,2034,Config3,0,2,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,537693.8228266359,68000,600000.0,1773760.0,274400.0,23444.0,11181.0,132889.0,0,0,2294512.5,1506694.1540766358,2648160.0,167514.0,96.0,46.68932442872306,32.0
4,2034,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,481633.3309133363,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1501633.6559133362,2641600.0,322764.0,96.0,78.0,17.724695379072696
5,2034,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,581930.014538318,68000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1545263.677038318,2708800.0,83757.0,96.0,62.23216221436154,32.0
6,2034,Config6,1,2,0,4,14,2,852862.5,289000,285650.0,289000,289000,289000,901000.33125,628360.4228266359,102000,600000.0,1773760.0,274400.0,23444.0,11181.0,132889.0,0,0,2294512.5,1631360.754076636,2648160.0,167514.0,96.0,46.68932442872306,32.0
7,2034,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,572299.9309133363,170000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1626300.2559133363,2641600.0,322764.0,96.0,78.0,17.724695379072696
8,2034,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,519563.74545165437,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1562230.7329516544,2630400.0,406521.0,96.0,62.23216221436154,17.724695379072696
9,2034,Config9,0,2,1,4,14,2,276412.5,289000,238750.0,289000,289000,289000,878333.65625,565994.1537399723,204000,600000.0,1773760.0,196000.0,46888.0,22362.0,265778.0,155250,0,1671162.5,1648327.8099899723,2569760.0,490278.0,96.0,46.68932442872306,17.724695379072696
10,2034,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,610230.3454516544,204000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1686897.3329516542,2630400.0,406521.0,96.0,62.23216221436154,17.724695379072696
11,2034,Config11,1,2,1,4,14,2,276412.5,289000,238750.0,289000,289000,289000,878333.65625,656660.7537399722,238000,600000.0,1773760.0,196000.0,46888.0,22362.0,265778.0,155250,0,1671162.5,1772994.4099899721,2569760.0,490278.0,96.0,46.68932442872306,17.724695379072696
0,2035,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2035,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,543999.6,34000,585000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1484666.6,2705000.0,0.0,95.775,78.0,32.0
2,2035,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,490552.3592678253,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1419886.0217678254,2708800.0,83757.0,96.0,61.66485624541136,32.0
3,2035,Config3,0,2,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,533438.3810356506,68000,600000.0,1773760.0,268800.0,23444.0,11181.0,132889.0,0,0,2199025.0,1496772.0435356507,2642560.0,167514.0,96.0,45.779712490822725,32.0
4,2035,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,480985.4146403882,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1500985.7396403882,2641600.0,322764.0,96.0,78.0,17.42965719986183
5,2035,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,581218.9592678252,68000,585000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1544552.6217678252,2693800.0,83757.0,95.775,61.66485624541136,32.0
6,2035,Config6,1,2,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,624104.9810356506,102000,585000.0,1773760.0,268800.0,23444.0,11181.0,132889.0,0,0,2199025.0,1621438.6435356506,2627560.0,167514.0,95.775,45.779712490822725,32.0
7,2035,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,571652.0146403883,170000,585000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1625652.3396403883,2626600.0,322764.0,95.775,78.0,17.42965719986183
8,2035,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,518204.77390821354,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1560871.7614082135,2630400.0,406521.0,96.0,61.66485624541136,17.42965719986183
9,2035,Config9,0,2,1,4,14,2,184275.0,289000,235400.0,289000,289000,289000,872666.9874999999,561090.795676039,204000,600000.0,1773760.0,190400.0,46888.0,22362.0,265778.0,155250,0,1575675.0,1637757.7831760389,2564160.0,490278.0,96.0,45.779712490822725,17.42965719986183
10,2035,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,608871.3739082136,204000,585000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1685538.3614082136,2615400.0,406521.0,95.775,61.66485624541136,17.42965719986183
11,2035,Config11,1,2,1,4,14,2,184275.0,289000,235400.0,289000,289000,289000,872666.9874999999,651757.3956760389,238000,585000.0,1773760.0,190400.0,46888.0,22362.0,265778.0,155250,0,1575675.0,1762424.383176039,2549160.0,490278.0,95.775,45.779712490822725,17.42965719986183
0,2036,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2036,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,543999.6,34000,585000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1484666.6,2705000.0,0.0,95.775,78.0,32.0
2,2036,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,489369.51515437133,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1418703.1776543714,2708800.0,83757.0,96.0,61.290815211270804,32.0
3,2036,Config3,0,2,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,531072.6928087426,68000,600000.0,1773760.0,268800.0,23444.0,11181.0,132889.0,0,0,2199025.0,1494406.3553087427,2642560.0,167514.0,96.0,45.03163042254161,32.0
4,2036,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,480415.65494150395,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1500415.9799415038,2641600.0,322764.0,96.0,78.0,17.16831336126581
5,2036,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,580036.1151543714,68000,585000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1543369.7776543712,2693800.0,83757.0,95.775,61.290815211270804,32.0
6,2036,Config6,1,2,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,621739.2928087426,102000,585000.0,1773760.0,268800.0,23444.0,11181.0,132889.0,0,0,2199025.0,1619072.9553087426,2627560.0,167514.0,95.775,45.03163042254161,32.0
7,2036,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,571082.254941504,170000,585000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1625082.579941504,2626600.0,322764.0,95.775,78.0,17.16831336126581
8,2036,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,516452.1700958752,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1559119.1575958752,2630400.0,406521.0,96.0,61.290815211270804,17.16831336126581
9,2036,Config9,0,2,1,4,14,2,184275.0,289000,235400.0,289000,289000,289000,872666.9874999999,558155.3477502466,204000,600000.0,1773760.0,190400.0,46888.0,22362.0,265778.0,155250,0,1575675.0,1634822.3352502466,2564160.0,490278.0,96.0,45.03163042254161,17.16831336126581
10,2036,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,607118.7700958753,204000,585000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1683785.7575958753,2615400.0,406521.0,95.775,61.290815211270804,17.16831336126581
11,2036,Config11,1,2,1,4,14,2,184275.0,289000,235400.0,289000,289000,289000,872666.9874999999,648821.9477502466,238000,585000.0,1773760.0,190400.0,46888.0,22362.0,265778.0,155250,0,1575675.0,1759488.9352502464,2549160.0,490278.0,95.775,45.03163042254161,17.16831336126581
0,2037,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2037,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,543999.6,34000,585000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1484666.6,2705000.0,0.0,95.775,78.0,32.0
2,2037,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,488411.3350534949,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1417744.9975534948,2708800.0,83757.0,96.0,60.93916186932971,32.0
3,2037,Config3,0,2,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,529156.3326069898,68000,600000.0,1773760.0,268800.0,23444.0,11181.0,132889.0,0,0,2199025.0,1492489.9951069898,2642560.0,167514.0,96.0,44.32832373865943,32.0
4,2037,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,479908.02644777915,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1499908.3514477792,2641600.0,322764.0,96.0,78.0,16.934151875784234
5,2037,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,579077.9350534949,68000,585000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1542411.5975534949,2693800.0,83757.0,95.775,60.93916186932971,32.0
6,2037,Config6,1,2,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,619822.9326069898,102000,585000.0,1773760.0,268800.0,23444.0,11181.0,132889.0,0,0,2199025.0,1617156.5951069896,2627560.0,167514.0,95.775,44.32832373865943,32.0
7,2037,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,570574.6264477792,170000,585000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1624574.9514477793,2626600.0,322764.0,95.775,78.0,16.934151875784234
8,2037,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,514986.361501274,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1557653.349001274,2630400.0,406521.0,96.0,60.93916186932971,16.934151875784234
9,2037,Config9,0,2,1,4,14,2,184275.0,289000,235400.0,289000,289000,289000,872666.9874999999,555731.3590547689,204000,600000.0,1773760.0,190400.0,46888.0,22362.0,265778.0,155250,0,1575675.0,1632398.3465547687,2564160.0,490278.0,96.0,44.32832373865943,16.934151875784234
10,2037,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,605652.961501274,204000,585000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1682319.949001274,2615400.0,406521.0,95.775,60.93916186932971,16.934151875784234
11,2037,Config11,1,2,1,4,14,2,184275.0,289000,235400.0,289000,289000,289000,872666.9874999999,646397.9590547689,238000,585000.0,1773760.0,190400.0,46888.0,22362.0,265778.0,155250,0,1575675.0,1757064.9465547688,2549160.0,490278.0,95.775,44.32832373865943,16.934151875784234
0,2038,Config0,0,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,453333.0,0,600000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1360000.0,2720000.0,0.0,96.0,78.0,32.0
1,2038,Config1,1,0,0,4,14,2,945000.0,289000,289000.0,289000,289000,289000,906667.0,543999.6,34000,585000.0,1840000.0,280000.0,0.0,0.0,0.0,0,0,2390000.0,1484666.6,2705000.0,0.0,95.775,78.0,32.0
2,2038,Config2,0,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,487609.0168237937,34000,600000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1416942.6793237936,2708800.0,83757.0,96.0,60.612729142622044,32.0
3,2038,Config3,0,2,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,527551.6961475874,68000,600000.0,1773760.0,268800.0,23444.0,11181.0,132889.0,0,0,2199025.0,1490885.3586475872,2642560.0,167514.0,96.0,43.67545828524408,32.0
4,2038,Config4,0,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,479450.90691152314,136000,600000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1499451.231911523,2641600.0,322764.0,96.0,78.0,16.722345332656946
5,2038,Config5,1,1,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,578275.6168237936,68000,585000.0,1840000.0,268800.0,11722.0,5590.5,66444.5,0,0,2199025.0,1541609.2793237935,2693800.0,83757.0,95.775,60.612729142622044,32.0
6,2038,Config6,1,2,0,4,14,2,760725.0,289000,282300.0,289000,289000,289000,895333.6625,618218.2961475874,102000,585000.0,1773760.0,268800.0,23444.0,11181.0,132889.0,0,0,2199025.0,1615551.9586475873,2627560.0,167514.0,95.775,43.67545828524408,32.0
7,2038,Config7,1,0,1,4,14,2,415800.0,289000,242100.0,289000,289000,289000,884000.325,570117.5069115232,170000,585000.0,1840000.0,201600.0,23444.0,11181.0,132889.0,155250,0,1813900.0,1624117.8319115231,2626600.0,322764.0,95.775,78.0,16.722345332656946
8,2038,Config8,0,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,513726.9237353168,170000,600000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1556393.9112353167,2630400.0,406521.0,96.0,60.612729142622044,16.722345332656946
9,2038,Config9,0,2,1,4,14,2,184275.0,289000,235400.0,289000,289000,289000,872666.9874999999,553669.6030591106,204000,600000.0,1773760.0,190400.0,46888.0,22362.0,265778.0,155250,0,1575675.0,1630336.5905591105,2564160.0,490278.0,96.0,43.67545828524408,16.722345332656946
10,2038,Config10,1,1,1,4,14,2,231525.0,289000,235400.0,289000,289000,289000,872666.9874999999,604393.5237353168,204000,585000.0,1840000.0,190400.0,35166.0,16771.5,199333.5,155250,0,1622925.0,1681060.5112353167,2615400.0,406521.0,95.775,60.612729142622044,16.722345332656946
11,2038,Config11,1,2,1,4,14,2,184275.0,289000,235400.0,289000,289000,289000,872666.9874999999,644336.2030591106,238000,585000.0,1773760.0,190400.0,46888.0,22362.0,265778.0,155250,0,1575675.0,1755003.1905591106,2549160.0,490278.0,95.775,43.67545828524408,16.722345332656946
